my_id;unos;decision;tipo_delito;abreviado;tribcoleg;extranjero;imputado_mujer;genero_victima;defensor_pub;defensor_muj;exp_defensor;exp_fiscal;fiscal_mujer;exp_juez;juez_mujer;year;periodo
2157;1;0;7;0;1;0;0;2;1;1;9;7;1;13;1;2004;0
2158;1;2;0;0;0;0;0;0;1;0;17;18;1;20;1;2004;0
2159;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2160;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2161;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2162;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2163;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2164;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2165;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2166;1;0;1;0;1;0;0;1;0;0;20;7;0;13;0;2004;0
2167;1;1;2;0;1;0;0;1;0;0;19;2;1;19;1;2004;0
2168;1;0;0;0;1;0;0;0;0;0;13;6;1;19;0;2004;0
2171;1;1;1;0;1;0;0;0;1;1;7;7;0;22;0;2004;0
2177;1;1;0;0;1;0;0;0;1;0;10;21;0;9;0;2004;0
2182;1;2;6;0;0;0;0;2;1;0;6;7;0;20;1;2004;0
2184;1;2;2;0;0;0;0;1;0;0;9;6;1;20;1;2004;0
2185;1;2;0;0;0;0;0;1;1;0;13;4;1;20;1;2004;0
2186;1;0;5;0;1;0;0;2;1;0;13;8;0;25;0;2004;0
2187;1;0;5;0;1;0;0;2;1;1;8;8;0;25;0;2004;0
2189;1;0;0;0;1;0;0;0;1;0;17;7;0;17;1;2004;0
2191;1;1;0;0;1;0;0;2;0;0;9;2;1;25;0;2004;0
2192;1;1;0;0;1;0;0;2;0;0;9;2;1;25;0;2004;0
2193;1;1;0;0;1;0;0;2;0;0;9;2;1;25;0;2004;0
2194;1;0;0;0;1;0;0;2;0;0;9;2;1;25;0;2004;0
2195;1;0;0;0;1;0;0;2;0;0;9;2;1;25;0;2004;0
2196;1;0;0;0;1;0;0;2;0;0;9;2;1;25;0;2004;0
2197;1;1;0;0;1;0;0;2;1;0;10;2;1;25;0;2004;0
2198;1;1;0;0;1;0;0;2;1;0;10;2;1;25;0;2004;0
2199;1;1;0;0;1;0;0;2;1;0;10;2;1;25;0;2004;0
2200;1;0;0;0;1;0;0;2;1;0;10;2;1;25;0;2004;0
2201;1;0;0;0;1;0;0;2;1;0;10;2;1;25;0;2004;0
2202;1;0;0;0;1;0;0;2;1;0;10;2;1;25;0;2004;0
2203;1;2;0;0;0;0;0;1;0;0;21;4;1;20;1;2004;0
2204;1;2;0;0;0;0;0;2;1;0;5;6;1;20;1;2004;0
2205;1;2;0;0;0;0;0;2;1;0;5;6;1;20;1;2004;0
2206;1;2;0;0;0;0;0;2;1;0;5;6;1;20;1;2004;0
2209;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2210;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2211;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2212;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2213;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2214;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2215;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2216;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2217;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2218;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2219;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2220;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2221;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2222;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2223;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2224;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2225;1;1;0;0;0;0;0;2;1;0;17;8;0;19;1;2004;0
2226;1;2;0;0;0;0;0;0;0;1;20;7;0;20;1;2004;0
2230;1;0;1;0;1;0;0;1;0;0;7;7;0;19;1;2004;0
2231;1;2;9;0;0;0;0;0;1;0;10;18;1;16;1;2004;0
2232;1;2;0;0;0;0;0;0;1;1;28;24;1;16;1;2004;0
2233;1;2;0;0;0;0;0;0;1;1;28;24;1;16;1;2004;0
2234;1;2;0;0;0;0;0;0;1;1;28;24;1;16;1;2004;0
2235;1;2;4;0;0;0;0;1;0;0;33;24;1;16;1;2004;0
2236;1;2;4;0;0;0;0;1;0;0;33;24;1;16;1;2004;0
2237;1;0;0;0;1;0;0;0;0;0;13;18;1;13;0;2004;0
2238;1;2;3;0;0;0;0;2;1;0;6;7;0;20;1;2004;0
2239;1;2;3;0;0;0;0;2;0;0;20;7;0;20;1;2004;0
2240;1;1;0;0;1;0;0;2;1;1;7;8;0;13;0;2004;0
2242;1;2;9;0;0;0;0;2;1;0;10;5;0;20;1;2004;0
2243;1;2;9;0;0;0;0;2;1;0;10;5;0;20;1;2004;0
2250;1;0;0;0;1;0;0;1;1;0;17;18;1;13;0;2004;0
2251;1;0;0;0;1;0;0;1;1;0;10;18;1;16;1;2004;0
2252;1;0;0;0;1;0;0;1;1;0;13;2;1;16;1;2004;0
2253;1;2;2;0;0;0;0;1;1;0;13;21;0;20;1;2004;0
2254;1;0;0;0;1;0;0;0;1;0;5;8;0;18;1;2004;0
2255;1;0;0;0;1;0;0;0;1;0;5;8;0;18;1;2004;0
2256;1;0;0;0;1;0;0;0;1;0;5;8;0;18;1;2004;0
2257;1;1;2;0;1;0;0;1;1;0;5;21;0;22;0;2004;0
2258;1;0;1;0;1;0;0;1;1;0;5;21;0;22;0;2004;0
2268;1;0;1;0;1;0;0;1;1;0;13;7;1;19;1;2004;0
2269;1;0;3;0;1;0;0;1;1;0;13;7;1;19;1;2004;0
2271;1;2;0;0;0;0;0;1;1;1;9;18;1;13;0;2004;0
2272;1;2;3;0;1;0;0;0;0;1;21;10;0;22;0;2004;0
2273;1;2;2;0;1;0;0;0;0;1;21;10;0;22;0;2004;0
2274;1;0;3;0;1;0;0;2;1;0;10;12;0;16;1;2004;0
2275;1;0;3;0;1;0;0;2;1;1;7;12;0;16;1;2004;0
2278;1;0;9;0;0;0;0;1;0;0;25;21;0;20;1;2004;0
2279;1;0;9;0;0;0;1;1;0;0;9;21;0;20;1;2004;0
2280;1;2;2;0;1;0;0;0;1;1;2;1;0;16;1;2004;0
2281;1;1;0;0;1;0;0;0;1;0;13;18;1;25;0;2004;0
2284;1;2;0;0;0;0;0;1;1;1;7;18;1;11;0;2004;0
2285;1;1;3;0;1;0;0;1;1;0;17;21;0;25;0;2004;0
2286;1;1;0;0;1;0;0;2;0;0;27;6;1;18;1;2004;0
2287;1;0;0;0;1;0;0;2;0;0;27;6;1;18;1;2004;0
2288;1;0;0;0;1;0;0;2;0;0;27;6;1;18;1;2004;0
2290;1;0;1;0;1;0;0;0;1;0;10;4;1;16;1;2004;0
2291;1;0;1;0;1;0;0;0;1;0;10;4;1;16;1;2004;0
2293;1;2;2;0;0;0;0;0;1;0;3;21;0;20;1;2004;0
2294;1;2;0;0;0;0;0;1;1;0;17;7;0;20;1;2004;0
2295;1;2;0;0;0;0;0;1;1;0;17;7;0;20;1;2004;0
2297;1;0;2;0;0;0;0;1;0;0;5;21;0;20;1;2004;0
2298;1;1;2;0;1;0;0;0;0;1;28;3;1;20;0;2004;0
2299;1;1;2;0;1;0;0;2;0;1;28;3;1;20;0;2004;0
2300;1;1;2;0;0;0;0;0;0;1;4;21;0;20;1;2004;0
2303;1;0;0;0;1;0;0;1;0;0;16;7;0;19;1;2004;0
2304;1;1;1;0;1;0;0;1;1;0;10;7;1;19;1;2004;0
2305;1;1;1;0;1;0;0;1;1;0;10;7;1;19;1;2004;0
2315;1;0;2;0;0;0;0;0;1;0;6;1;0;20;1;2004;0
2317;1;2;3;0;0;0;1;2;0;1;7;0;1;20;1;2004;0
2318;1;2;3;0;0;0;0;2;0;1;7;0;1;20;1;2004;0
2319;1;0;2;0;1;0;1;0;1;0;10;7;1;16;1;2004;0
2320;1;1;2;0;1;0;0;0;1;0;5;7;1;16;1;2004;0
2321;1;0;0;0;1;0;0;0;1;0;17;7;0;13;0;2004;0
2322;1;2;0;0;0;0;0;0;1;1;7;21;0;20;1;2004;0
2323;1;1;2;0;1;0;0;1;1;0;17;2;1;16;1;2004;0
2325;1;2;0;0;0;0;0;0;1;0;17;21;0;25;0;2004;0
2326;1;2;0;0;0;0;0;0;1;0;10;8;0;22;0;2004;0
2327;1;0;7;0;0;0;0;2;1;0;13;7;1;20;1;2004;0
2332;1;0;2;0;1;0;0;0;1;0;17;21;0;16;1;2004;0
2333;1;1;6;0;0;0;0;2;1;0;13;7;1;20;1;2004;0
2334;1;1;6;0;0;0;0;2;1;0;13;7;1;20;1;2004;0
2335;1;1;6;0;0;0;0;2;1;0;13;7;1;20;1;2004;0
2337;1;2;0;0;0;0;0;1;1;0;6;20;0;20;0;2004;0
2338;1;2;0;0;0;0;0;2;1;0;13;10;0;20;1;2004;0
2343;1;0;0;0;1;0;0;0;1;1;7;9;0;15;1;2004;0
2344;1;0;6;0;0;0;0;2;1;0;13;4;1;20;1;2004;0
2345;1;1;4;0;1;0;0;0;1;1;2;7;1;24;1;2004;0
2349;1;0;5;0;1;0;0;2;1;1;6;12;0;19;1;2004;0
2350;1;0;5;0;1;0;0;2;1;0;10;12;0;19;1;2004;0
2351;1;1;0;0;1;0;1;2;0;0;0;6;1;19;1;2004;0
2352;1;1;0;0;1;0;1;2;0;0;0;6;1;19;1;2004;0
2353;1;1;0;0;1;0;1;2;0;0;0;6;1;19;1;2004;0
2354;1;1;0;0;1;0;1;2;0;0;0;6;1;19;1;2004;0
2355;1;1;0;0;1;0;1;2;0;0;0;6;1;19;1;2004;0
2356;1;0;0;0;1;0;0;2;1;0;17;6;1;19;1;2004;0
2357;1;0;0;0;1;0;0;2;1;0;17;6;1;19;1;2004;0
2358;1;0;0;0;1;0;0;2;1;0;17;6;1;19;1;2004;0
2359;1;0;0;0;1;0;0;2;1;0;17;6;1;19;1;2004;0
2360;1;0;0;0;1;0;0;2;1;0;17;6;1;19;1;2004;0
2361;1;0;0;0;1;0;0;1;1;0;17;21;0;24;1;2004;0
2362;1;0;0;0;1;0;0;1;1;0;17;21;0;24;1;2004;0
2363;1;0;0;0;1;0;0;1;1;0;17;21;0;24;1;2004;0
2364;1;1;0;0;0;0;1;1;1;1;8;21;0;20;1;2004;0
2365;1;1;0;0;0;0;1;1;1;1;8;21;0;20;1;2004;0
2366;1;1;0;0;0;0;1;1;1;1;8;21;0;20;1;2004;0
2367;1;1;0;0;0;0;1;1;1;1;8;21;0;20;1;2004;0
2368;1;0;4;0;1;0;0;2;0;0;6;7;1;14;0;2004;0
2371;1;0;7;0;0;0;0;1;0;0;1;4;1;20;1;2004;0
2373;1;0;0;0;0;0;1;2;1;0;6;20;0;24;1;2004;0
2376;1;2;0;0;0;0;0;2;0;0;6;19;1;22;0;2004;0
2382;1;1;0;0;1;0;0;2;1;0;13;21;0;25;0;2004;0
2392;1;2;0;0;0;0;0;0;1;0;13;7;1;25;0;2004;0
2393;1;0;2;0;1;0;0;0;1;0;17;2;0;16;1;2004;0
2394;1;0;0;0;1;0;0;0;1;0;17;4;1;18;1;2004;0
2399;1;0;2;0;1;0;0;0;1;1;7;20;0;13;0;2004;0
2400;1;1;1;0;1;0;0;1;1;0;13;4;1;25;0;2004;0
2401;1;1;1;0;1;0;0;1;1;0;13;4;1;25;0;2004;0
2402;1;0;4;0;1;0;0;0;1;0;17;7;1;17;0;2004;0
2403;1;2;9;0;0;0;0;0;1;0;13;20;0;24;1;2004;0
2413;1;0;3;0;1;0;0;2;0;0;10;15;0;24;1;2004;0
2419;1;1;0;0;1;0;0;1;1;0;5;7;0;24;1;2004;0
2426;1;1;2;0;0;0;0;0;1;0;17;20;0;20;1;2004;0
2427;1;2;2;0;0;0;0;0;0;0;20;21;0;20;1;2004;0
2428;1;0;0;0;1;0;0;1;1;0;17;7;1;25;0;2004;0
2429;1;0;0;0;1;0;0;0;1;0;17;7;1;25;0;2004;0
2434;1;0;1;0;1;0;0;2;0;0;1;7;1;15;1;2004;0
2435;1;0;7;0;1;0;0;2;0;0;1;7;1;15;1;2004;0
2436;1;1;1;0;1;0;0;1;0;0;17;7;1;16;1;2004;0
2437;1;2;0;0;0;0;1;0;1;1;9;8;1;16;0;2005;0
2438;1;0;2;0;0;0;0;0;1;0;7;8;1;25;1;2005;0
2440;1;0;0;0;1;0;0;1;1;0;6;21;0;26;0;2005;0
2441;1;0;3;0;1;0;0;2;0;0;6;10;0;23;0;2005;0
2442;1;1;6;0;0;0;0;2;1;0;11;8;0;19;1;2005;0
2444;1;0;4;0;1;0;0;2;1;0;14;8;1;20;1;2005;0
2445;1;0;4;0;1;0;1;2;0;0;19;2;1;21;1;2005;0
2448;1;0;9;0;1;0;1;2;1;0;6;5;1;21;1;2005;0
2449;1;0;4;0;1;0;1;2;1;0;6;5;1;21;1;2005;0
2450;1;0;4;0;1;0;1;2;1;0;6;5;1;21;1;2005;0
2456;1;0;0;0;1;0;0;2;1;0;6;19;1;20;1;2005;0
2457;1;2;0;0;0;0;0;0;0;1;19;19;1;21;0;2005;0
2458;1;2;0;0;0;0;0;0;1;0;6;19;1;21;0;2005;0
2460;1;0;6;0;0;0;0;2;1;0;14;5;1;25;1;2005;0
2461;1;2;4;0;0;0;0;1;1;0;14;11;1;25;1;2005;0
2462;1;2;4;0;0;0;0;1;1;0;14;11;1;25;1;2005;0
2463;1;2;1;0;0;0;0;1;1;0;14;8;1;26;0;2005;0
2464;1;2;0;0;0;0;0;0;1;1;7;9;0;16;1;2005;0
2465;1;2;0;0;1;0;0;0;1;1;10;9;0;20;1;2005;0
2466;1;0;0;0;0;0;1;1;1;1;10;3;1;16;0;2005;0
2470;1;1;2;0;0;0;0;0;1;0;14;22;0;25;1;2005;0
2471;1;0;0;0;1;0;0;2;1;0;6;21;0;14;1;2005;0
2472;1;0;0;0;1;0;0;2;1;0;6;21;0;14;1;2005;0
2473;1;0;0;0;1;0;0;0;1;0;6;21;0;14;1;2005;0
2474;1;0;8;0;0;0;0;2;1;0;14;21;0;16;0;2005;0
2475;1;0;9;0;0;0;0;2;1;0;14;21;0;16;0;2005;0
2476;1;0;8;0;0;0;0;2;1;0;14;21;0;16;0;2005;0
2477;1;0;9;0;0;0;0;2;1;0;14;21;0;16;0;2005;0
2478;1;0;8;0;0;0;0;2;1;1;9;21;0;16;0;2005;0
2479;1;0;9;0;0;0;0;2;1;1;9;21;0;16;0;2005;0
2480;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2481;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2482;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2483;1;1;1;0;1;0;0;0;1;1;3;8;1;14;0;2005;0
2484;1;1;1;0;1;0;0;0;1;1;3;8;1;14;0;2005;0
2485;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2486;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2487;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2488;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2489;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2490;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2491;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2492;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2493;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2494;1;1;1;0;1;0;0;1;1;1;3;8;1;14;0;2005;0
2495;1;0;0;0;1;0;0;0;1;0;6;19;1;20;1;2005;0
2496;1;1;8;0;0;0;0;2;1;0;6;3;1;25;1;2005;0
2497;1;0;0;0;1;0;0;1;1;1;8;9;0;20;1;2005;0
2498;1;2;0;0;0;0;0;0;1;0;11;19;1;23;0;2005;0
2499;1;0;6;0;0;0;0;2;1;0;7;8;1;16;0;2005;0
2500;1;0;2;0;0;0;1;0;1;0;18;3;1;25;1;2005;0
2501;1;0;1;0;1;0;0;1;1;1;9;5;1;21;1;2005;0
2502;1;0;1;0;1;0;0;1;1;1;9;5;1;21;1;2005;0
2503;1;1;0;0;1;0;0;0;1;1;8;2;1;20;1;2005;0
2504;1;0;0;0;1;0;0;0;0;0;9;9;0;21;0;2005;0
2505;1;0;0;0;0;0;0;0;1;0;18;3;1;25;1;2005;0
2506;1;0;0;0;1;0;0;0;0;0;8;2;1;21;1;2005;0
2507;1;0;0;0;1;0;0;0;1;1;9;8;1;19;1;2005;0
2508;1;0;0;0;1;0;0;0;1;1;9;8;1;19;1;2005;0
2511;1;0;0;0;1;0;0;0;1;0;11;9;0;26;0;2005;0
2515;1;2;0;0;0;0;0;2;1;1;12;7;1;25;1;2005;0
2516;1;2;4;0;0;0;0;2;1;1;12;7;1;25;1;2005;0
2518;1;2;0;0;0;0;0;0;1;0;7;2;1;20;1;2005;0
2521;1;2;0;0;1;0;0;0;1;0;7;18;1;18;0;2005;0
2524;1;0;0;0;1;0;0;0;1;0;11;7;1;14;0;2005;0
2525;1;0;0;0;1;0;0;1;1;0;6;22;0;16;1;2005;0
2526;1;1;0;0;1;0;0;0;0;1;12;8;0;14;0;2005;0
2527;1;0;2;0;1;0;1;1;0;0;8;22;0;16;0;2005;0
2532;1;1;1;0;1;0;0;1;1;1;10;22;0;20;1;2005;0
2533;1;0;9;0;1;0;0;1;0;0;12;7;1;19;1;2005;0
2534;1;0;4;0;1;0;0;1;0;0;12;7;1;19;1;2005;0
2535;1;0;0;0;1;0;0;1;1;1;12;8;1;10;0;2005;0
2536;1;0;1;0;1;0;0;1;0;1;20;5;1;20;1;2005;0
2539;1;0;0;0;1;0;0;0;1;0;22;7;1;14;0;2005;0
2540;1;0;0;0;1;0;1;0;1;0;22;7;1;14;0;2005;0
2541;1;0;1;0;1;0;0;1;0;0;19;8;0;16;0;2005;0
2545;1;0;6;0;0;0;0;2;1;0;6;18;1;19;1;2005;0
2546;1;0;6;0;0;0;0;2;1;0;14;13;0;25;1;2005;0
2547;1;0;0;0;0;0;0;1;1;0;14;13;0;25;1;2005;0
2548;1;0;1;0;1;0;0;1;1;0;6;19;1;25;1;2005;0
2549;1;0;0;0;0;0;0;0;1;0;18;22;0;25;1;2005;0
2551;1;0;3;0;1;0;0;2;0;1;8;4;0;16;0;2005;0
2552;1;1;0;0;0;0;0;1;1;0;14;4;0;25;1;2005;0
2553;1;0;6;0;0;0;0;2;1;0;14;4;0;25;1;2005;0
2554;1;0;6;0;0;0;0;2;1;1;10;19;1;25;1;2005;0
2556;1;0;0;0;1;0;0;0;0;0;11;19;1;19;1;2005;0
2557;1;0;0;0;1;0;0;0;0;0;11;19;1;19;1;2005;0
2558;1;2;0;0;1;0;0;0;1;0;6;19;1;19;1;2005;0
2559;1;2;4;0;0;0;1;0;1;0;14;21;0;16;1;2005;0
2561;1;2;0;0;0;0;0;1;1;0;6;8;1;21;1;2005;0
2562;1;0;1;0;1;0;0;1;1;0;14;8;0;16;0;2005;0
2564;1;0;7;0;1;0;0;2;0;0;21;21;0;14;1;2005;0
2565;1;1;2;0;1;0;0;1;0;0;17;22;0;17;1;2005;0
2566;1;1;1;0;1;0;0;0;1;0;6;21;0;20;1;2005;0
2567;1;0;2;0;0;0;0;0;1;0;14;21;0;25;1;2005;0
2568;1;2;0;0;0;0;0;0;1;0;14;8;0;14;0;2005;0
2569;1;0;1;0;1;0;0;0;1;0;14;8;1;19;1;2005;0
2571;1;0;0;0;1;0;0;0;1;0;6;21;0;20;1;2005;0
2572;1;0;7;0;1;0;0;0;1;0;6;21;0;20;1;2005;0
2574;1;0;6;0;0;0;0;2;1;1;12;8;0;25;1;2005;0
2575;1;2;1;0;1;0;0;1;0;0;23;21;0;23;0;2005;0
2576;1;0;1;0;1;0;0;1;0;0;23;21;0;23;0;2005;0
2577;1;0;0;0;1;0;0;0;1;0;14;21;0;19;1;2005;0
2579;1;2;0;0;1;0;0;0;1;0;11;19;1;16;0;2005;0
2580;1;2;8;0;0;0;0;2;1;0;6;19;1;25;1;2005;0
2581;1;0;0;0;1;0;0;0;1;0;18;19;1;26;0;2005;0
2582;1;0;0;0;1;0;0;0;1;1;8;21;0;14;1;2005;0
2583;1;1;0;0;1;0;0;1;1;0;18;8;0;16;1;2005;0
2584;1;1;5;0;1;0;0;2;0;1;29;15;0;16;0;2005;0
2585;1;1;5;0;1;0;0;2;0;1;29;15;0;16;0;2005;0
2586;1;0;5;0;1;0;0;2;0;1;29;15;0;16;0;2005;0
2587;1;0;1;0;1;0;0;1;1;0;14;8;0;21;1;2005;0
2588;1;1;7;0;0;0;0;0;0;0;7;8;0;25;1;2005;0
2590;1;0;0;0;1;0;0;0;1;0;7;8;1;20;1;2005;0
2591;1;0;7;0;1;0;0;0;1;0;7;8;1;20;1;2005;0
2592;1;1;1;0;1;0;0;1;0;0;28;8;0;16;0;2005;0
2593;1;0;1;0;1;0;0;1;0;0;28;8;0;16;0;2005;0
2594;1;0;1;0;1;0;0;1;0;0;28;8;0;16;0;2005;0
2596;1;0;9;0;1;0;0;2;0;0;8;13;0;20;1;2005;0
2597;1;0;4;0;1;0;0;2;0;0;8;13;0;20;1;2005;0
2598;1;0;4;0;1;0;0;2;0;0;8;13;0;20;1;2005;0
2599;1;0;4;0;1;0;0;2;0;0;8;13;0;20;1;2005;0
2600;1;0;4;0;1;0;0;2;0;0;8;13;0;20;1;2005;0
2601;1;0;4;0;1;0;0;2;0;0;8;13;0;20;1;2005;0
2602;1;0;4;0;1;0;0;2;0;0;8;13;0;20;1;2005;0
2603;1;0;7;0;1;0;0;1;1;0;18;21;0;16;0;2005;0
2606;1;0;1;0;1;0;0;1;1;0;14;8;0;14;0;2005;0
2607;1;0;1;0;1;0;0;1;1;0;14;8;0;14;0;2005;0
2608;1;0;1;0;1;0;0;1;1;0;14;8;0;14;0;2005;0
2609;1;1;0;0;0;0;0;0;1;0;11;21;0;20;1;2005;0
2610;1;1;0;0;0;0;0;0;1;0;11;21;0;20;1;2005;0
2618;1;0;1;0;1;0;0;1;1;0;14;21;0;20;1;2005;0
2619;1;2;4;0;0;0;0;2;1;0;14;19;1;23;0;2005;0
2620;1;0;0;0;1;0;0;1;0;0;10;19;1;25;1;2005;0
2625;1;2;0;0;0;0;0;0;0;0;6;19;1;26;0;2005;0
2626;1;0;4;0;1;0;0;2;1;0;6;8;1;17;1;2005;0
2627;1;0;4;0;1;0;0;2;1;0;6;8;1;17;1;2005;0
2628;1;0;0;0;1;0;0;2;1;0;6;8;1;17;1;2005;0
2629;1;0;0;0;1;0;0;2;1;0;6;8;1;17;1;2005;0
2630;1;1;0;0;1;0;0;2;1;1;12;8;1;17;1;2005;0
2631;1;1;4;0;1;0;0;2;1;1;12;8;1;17;1;2005;0
2632;1;1;0;0;1;0;0;2;1;1;10;8;1;17;1;2005;0
2633;1;1;0;0;1;0;0;2;1;0;14;8;1;17;1;2005;0
2634;1;0;1;0;1;0;0;1;1;0;18;8;0;18;0;2005;0
2640;1;0;0;0;0;0;0;0;1;0;18;8;1;20;1;2005;0
2641;1;2;0;0;0;0;0;0;1;0;6;8;0;18;0;2005;0
2642;1;2;0;0;0;0;1;0;1;0;8;8;0;18;0;2005;0
2643;1;2;2;0;0;0;0;0;1;0;18;13;0;25;1;2005;0
2644;1;1;0;0;1;0;0;2;0;0;28;19;1;21;0;2005;0
2647;1;1;0;0;1;0;0;0;1;0;6;8;1;19;1;2005;0
2648;1;1;7;0;1;0;0;0;1;0;6;8;1;19;1;2005;0
2649;1;0;0;0;1;0;0;0;1;0;6;8;1;19;1;2005;0
2650;1;0;7;0;1;0;0;0;1;0;6;8;1;19;1;2005;0
2651;1;0;0;0;0;0;0;0;0;0;14;8;1;19;1;2005;0
2652;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2653;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2654;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2655;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2656;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2657;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2658;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2659;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2660;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2661;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2662;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2663;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2664;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2665;1;0;1;0;1;0;0;1;1;1;12;8;0;14;1;2005;0
2666;1;0;0;0;1;0;0;1;0;1;4;19;1;20;1;2005;0
2667;1;2;2;0;1;0;1;1;0;0;14;21;0;17;1;2005;0
2668;1;0;9;0;0;0;0;2;0;0;10;8;1;20;1;2005;0
2669;1;0;0;0;1;0;0;0;1;1;8;19;1;18;0;2005;0
2672;1;1;0;0;1;0;0;1;1;1;15;19;1;21;0;2005;0
2674;1;0;2;0;0;0;1;0;1;0;7;19;1;20;1;2005;0
2676;1;0;0;0;1;0;0;0;1;0;6;21;0;16;0;2005;0
2679;1;1;0;0;0;0;0;1;0;1;6;8;1;20;1;2005;0
2680;1;1;0;0;0;0;0;1;0;1;6;8;1;20;1;2005;0
2681;1;1;0;0;1;0;0;2;1;0;6;21;0;16;0;2005;0
2682;1;0;0;0;1;0;0;2;1;0;6;21;0;16;0;2005;0
2685;1;0;2;0;1;0;0;0;1;1;8;21;0;17;1;2005;0
2686;1;0;0;0;1;0;0;0;1;1;8;21;0;17;1;2005;0
2688;1;2;0;0;1;0;0;0;1;0;7;21;0;16;0;2005;0
2689;1;2;0;0;1;0;0;0;1;0;7;21;0;16;0;2005;0
2691;1;0;0;0;1;0;0;1;1;0;14;19;1;23;0;2005;0
2693;1;1;3;0;1;0;0;2;1;0;7;7;0;25;1;2005;0
2694;1;1;1;0;1;0;0;0;0;1;7;8;0;16;0;2005;0
2695;1;1;5;0;1;0;1;2;0;0;6;15;0;14;1;2005;0
2696;1;0;0;0;1;0;0;0;0;0;22;19;1;23;0;2005;0
2697;1;0;2;0;1;0;0;0;0;0;22;19;1;23;0;2005;0
2699;1;0;1;0;1;0;0;1;0;0;10;8;0;20;1;2005;0
2700;1;0;2;0;1;0;0;2;1;1;10;21;0;14;1;2005;0
2701;1;0;0;0;1;0;0;2;1;1;10;21;0;14;1;2005;0
2702;1;0;8;0;1;0;0;2;1;1;10;21;0;14;1;2005;0
2703;1;0;8;0;0;0;0;2;1;1;8;19;1;20;1;2005;0
2704;1;0;6;0;0;0;0;2;0;0;6;2;1;20;1;2005;0
2705;1;0;7;0;0;0;0;1;0;0;6;2;1;20;1;2005;0
2706;1;1;0;0;1;0;0;0;0;0;6;19;1;23;0;2005;0
2707;1;1;0;0;1;0;0;0;0;0;6;19;1;23;0;2005;0
2708;1;0;0;0;1;0;0;1;0;0;6;19;1;23;0;2005;0
2710;1;0;1;0;1;0;0;1;1;0;6;8;0;18;0;2005;0
